topic,pmid,human
CD009579,13173904,0
CD009579,13182471,0
CD009579,13184169,0
CD009579,1319694,0
CD009579,13208156,0
CD009579,13213651,0
CD009579,13214915,0
CD009579,13216954,0
CD009579,13224720,0
CD009579,13231838,0
CD009579,13234883,0
CD009579,13240982,0
CD009579,13246223,0
CD009579,13248347,0
CD009579,13248827,0
CD009579,13248838,0
CD009579,13277038,0
CD009579,13278041,0
CD009579,13287099,0
CD009579,13292663,0
CD009579,13303100,0
CD009579,1331941,0
CD009579,13321573,0
CD009579,13329786,0
CD009579,13329840,0
CD009579,13332161,0
CD009579,13332250,0
CD009579,13344502,0
CD009579,13362154,0
CD009579,13362753,0
CD009579,13364645,0
CD009579,13365030,0
CD009579,13373944,0
CD009579,13380988,0
CD009579,13381873,0
CD009579,13384185,0
CD009579,1338710,0
CD009579,13396005,0
CD009579,13400254,0
CD009579,1340796,0
CD009579,1342069,0
CD009579,1342104,0
CD009579,1342123,0
CD009579,1342131,0
CD009579,13426740,0
CD009579,13426747,0
CD009579,1342702,0
CD009579,1342708,0
CD009579,1342721,0
CD009579,1343670,0
CD009579,1343794,0
CD009579,1343882,0
CD009579,1343884,0
CD009579,1343891,0
CD009579,1343893,0
CD009579,1343894,0
CD009579,1343896,0
CD009579,1343900,0
CD009579,1343905,0
CD009579,1343907,0
CD009579,1343910,0
CD009579,1343911,0
CD009579,1343913,0
CD009579,1343916,0
CD009579,1343917,0
CD009579,1343918,0
CD009579,1343919,0
CD009579,1343925,0
CD009579,1343926,0
CD009579,1343931,0
CD009579,1343932,0
CD009579,1343933,0
CD009579,13444999,0
CD009579,13456033,0
CD009579,13458681,0
CD009579,13475581,0
CD009579,13478205,0
CD009579,13493779,0
CD009579,13494871,0
CD009579,13495949,0
CD009579,13500749,0
CD009579,13510893,0
CD009579,1351351,0
CD009579,1351352,0
CD009579,1351357,0
CD009579,13528094,0
CD009579,13534144,0
CD009579,13535954,0
CD009579,13539626,0
CD009579,1354933,1
CD009579,13559588,0
CD009579,1356302,0
CD009579,13571229,0
CD009579,13571307,0
CD009579,13573114,0
CD009579,13573115,0
CD009579,13573118,0
CD009579,13573120,0
CD009579,13574066,0
CD009579,13574067,0
CD009579,135812,0
CD009579,13583531,0
CD009579,13588397,0
CD009579,13595995,0
CD009579,13606685,0
CD009579,13609529,0
CD009579,13609535,0
CD009579,1361638,0
CD009579,13625374,0
CD009579,13627656,0
CD009579,13630223,0
CD009579,13637718,0
CD009579,13638791,0
CD009579,13639954,0
CD009579,13649450,0
CD009579,13665469,0
CD009579,13671310,0
CD009579,13678637,0
CD009579,13682831,0
CD009579,13683270,0
CD009579,13686832,0
CD009579,13696692,0
CD009579,13702738,0
CD009579,13714372,0
CD009579,13727550,0
CD009579,13737458,0
CD009579,13741502,0
CD009579,13758245,0
CD009579,13762894,0
CD009579,13766752,0
CD009579,1377180,0
CD009579,13781490,0
CD009579,13782350,0
CD009579,13793445,0
CD009579,13796641,0
CD009579,13805463,0
CD009579,13807378,0
CD009579,13807577,0
CD009579,13808237,0
CD009579,13821378,0
CD009579,1382885,0
CD009579,13833364,0
CD009579,1384237,0
CD009579,13855817,0
CD009579,1386097,0
CD009579,13866866,0
CD009579,13873805,0
CD009579,13873815,0
CD009579,13873929,0
CD009579,1388843,0
CD009579,13889637,0
CD009579,13895391,0
CD009579,13900875,0
CD009579,13920328,0
CD009579,1392384,0
CD009579,13931832,0
CD009579,1393194,0
CD009579,13942062,0
CD009579,1394886,0
CD009579,13949627,0
CD009579,13957271,0
CD009579,13974680,0
CD009579,13975993,0
CD009579,13982092,0
CD009579,13993556,0
CD009579,13994896,0
CD009579,13998982,0
CD009579,14004783,0
CD009579,14005428,0
CD009579,1401034,0
CD009579,14012646,0
CD009579,14012647,0
CD009579,14014411,0
CD009579,14016115,0
CD009579,14036493,0
CD009579,14051284,0
CD009579,140615,0
CD009579,1406213,0
CD009579,14066552,0
CD009579,14068437,0
CD009579,14070767,0
CD009579,14081299,0
CD009579,14088756,0
CD009579,14099677,0
CD009579,14101731,0
CD009579,14106050,0
CD009579,1411323,0
CD009579,1411688,0
CD009579,14117554,0
CD009579,14118656,0
CD009579,1412650,0
CD009579,1412651,0
CD009579,14127512,0
CD009579,14132785,0
CD009579,14138332,0
CD009579,14141217,0
CD009579,14144763,0
CD009579,14144764,0
CD009579,1416221,0
CD009579,14163129,0
CD009579,14163961,0
CD009579,14183110,0
CD009579,14203910,0
CD009579,14206693,0
CD009579,1421200,0
CD009579,14212885,0
CD009579,14222413,0
CD009579,1422682,0
CD009579,14229820,0
CD009579,14263430,0
CD009579,14279979,0
CD009579,1428017,0
CD009579,1428019,0
CD009579,14292065,0
CD009579,14299519,0
CD009579,14306148,0
CD009579,14310915,0
CD009579,14311785,0
CD009579,1431274,0
CD009579,1431299,0
CD009579,1431304,0
CD009579,14334728,0
CD009579,14357899,0
CD009579,14370844,0
CD009579,14372417,0
CD009579,14374351,0
CD009579,14376766,0
CD009579,14376767,0
CD009579,1440781,0
CD009579,1440782,0
CD009579,1440783,0
CD009579,1440818,1
CD009579,14408403,0
CD009579,1440886,0
CD009579,14415171,0
CD009579,14433280,0
CD009579,1443344,1
CD009579,14433689,0
CD009579,14438198,0
CD009579,1446177,0
CD009579,14469828,0
CD009579,14475532,0
CD009579,14477929,0
CD009579,14481589,0
CD009579,14486966,0
CD009579,14492502,0
CD009579,14492560,0
CD009579,14500462,0
CD009579,14500488,0
CD009579,14511559,0
CD009579,14516923,0
CD009579,14516925,0
CD009579,14529537,0
CD009579,1452992,1
CD009579,14533674,0
CD009579,1454421,0
CD009579,1455521,0
CD009579,14562594,0
CD009579,14562596,0
CD009579,14573661,0
CD009579,14573694,0
CD009579,14582291,0
CD009579,14582293,0
CD009579,14582294,0
CD009579,14582295,0
CD009579,14584366,0
CD009579,14595449,0
CD009579,14595468,0
CD009579,14595489,0
CD009579,14598816,0
CD009579,1460700,0
CD009579,14607968,0
CD009579,14613629,0
CD009579,14613630,0
CD009579,14613631,0
CD009579,14618497,0
CD009579,14628379,0
CD009579,14628951,0
CD009579,14629763,0
CD009579,14632650,0
CD009579,1463366,0
CD009579,14636979,0
CD009579,14636985,0
CD009579,14640503,0
CD009579,14640953,0
CD009579,14641687,0
CD009579,14641846,0
CD009579,14652048,0
CD009579,14665383,0
CD009579,14665389,0
CD009579,14665393,0
CD009579,14665394,0
CD009579,14678327,0
CD009579,14678388,0
CD009579,14689364,0
CD009579,14690486,0
CD009579,14699044,0
CD009579,14700188,0
CD009579,14700588,0
CD009579,14702835,0
CD009579,14707108,0
CD009579,1470831,0
CD009579,1470832,0
CD009579,1470834,0
CD009579,14708844,0
CD009579,14708847,0
CD009579,14708852,0
CD009579,14708863,0
CD009579,14728619,0
CD009579,14739104,0
CD009579,14742514,0
CD009579,14742613,0
CD009579,14754494,0
CD009579,14759233,0
CD009579,14771401,0
CD009579,14772443,0
CD009579,14772637,0
CD009579,14790179,0
CD009579,14798876,0
CD009579,14799717,0
CD009579,14811232,0
CD009579,14829749,0
CD009579,14839470,0
CD009579,1486612,0
CD009579,14870620,0
CD009579,1487256,0
CD009579,1487380,0
CD009579,1489172,0
CD009579,1489902,0
CD009579,1491314,0
CD009579,1492630,0
CD009579,14928148,0
CD009579,14959982,0
CD009579,14964649,0
CD009579,14964670,0
CD009579,14964813,0
CD009579,14965872,0
CD009579,1496716,0
CD009579,14968219,0
CD009579,14971697,0
CD009579,14971699,0
CD009579,14989532,0
CD009579,14990715,0
CD009579,14996367,0
CD009579,14996368,0
CD009579,14998299,0
CD009579,14999356,0
CD009579,14999608,0
CD009579,15000731,0
CD009579,15005518,0
CD009579,1500785,0
CD009579,1500797,0
CD009579,15019278,0
CD009579,1502744,0
CD009579,15031780,0
CD009579,1503189,0
CD009579,15036656,0
CD009579,15042188,0
CD009579,15049115,0
CD009579,15053779,0
CD009579,15059190,0
CD009579,1506654,0
CD009579,15072060,0
CD009579,15075328,0
CD009579,15078264,0
CD009579,15081942,0
CD009579,15081947,0
CD009579,15081948,0
CD009579,15081950,0
CD009579,15081951,0
CD009579,15084707,0
CD009579,1509054,0
CD009579,15099813,0
CD009579,15100462,0
CD009579,15100463,0
CD009579,15102330,0
CD009579,15102772,0
CD009579,15104148,0
CD009579,15104149,0
CD009579,15104150,0
CD009579,15104151,0
CD009579,15104152,0
CD009579,15104153,1
CD009579,15104154,0
CD009579,15104155,0
CD009579,15104156,0
CD009579,15104157,0
CD009579,15104158,0
CD009579,15104159,0
CD009579,15105022,0
CD009579,15108513,0
CD009579,15108515,0
CD009579,15109553,0
CD009579,15115074,0
CD009579,15115114,0
CD009579,15115115,0
CD009579,15116714,0
CD009579,15121048,0
CD009579,15124747,0
CD009579,15125519,0
CD009579,15134321,0
CD009579,15138194,0
CD009579,1514047,0
CD009579,15147584,0
CD009579,15148772,0
CD009579,15154012,0
CD009579,15155645,0
CD009579,15157025,0
CD009579,15158685,0
CD009579,15176948,0
CD009579,15177146,0
CD009579,15180032,0
CD009579,15189470,0
CD009579,1518953,0
CD009579,15193558,0
CD009579,15193562,0
CD009579,15198643,0
CD009579,15211965,0
CD009579,15213147,0
CD009579,15217731,0
CD009579,15217737,0
CD009579,15220944,0
CD009579,15224781,0
CD009579,15228260,0
CD009579,15228488,0
CD009579,15229227,0
CD009579,15238697,0
CD009579,1524142,0
CD009579,15242371,0
CD009579,15243377,0
CD009579,15243378,0
CD009579,15243939,0
CD009579,15249044,0
CD009579,15251399,0
CD009579,15256320,0
CD009579,15256525,0
CD009579,15257799,0
CD009579,15259459,0
CD009579,15264001,0
CD009579,15264164,0
CD009579,15265923,0
CD009579,15268869,0
CD009579,15270862,0
CD009579,15272197,0
CD009579,15272413,0
CD009579,15272737,0
CD009579,15277648,0
CD009579,15281315,0
CD009579,15281456,0
CD009579,152833,0
CD009579,15285838,0
CD009579,15287168,0
CD009579,15287177,0
CD009579,15288822,0
CD009579,15303998,0
CD009579,15305704,0
CD009579,15306711,0
CD009579,15306712,0
CD009579,15307437,0
CD009579,15313179,0
CD009579,15314235,0
CD009579,1531634,0
CD009579,15327187,0
CD009579,15329320,0
CD009579,15330068,0
CD009579,15330573,0
CD009579,1533068,0
CD009579,15338573,0
CD009579,15353964,0
CD009579,15361112,1
CD009579,15361113,0
CD009579,15361236,0
CD009579,15361239,0
CD009579,15361240,0
CD009579,15361973,0
CD009579,15373980,0
CD009579,1537619,0
CD009579,1538165,0
CD009579,15381813,0
CD009579,15388264,0
CD009579,15399328,0
CD009579,15410585,0
CD009579,15420413,0
CD009579,15426066,0
CD009579,15438292,0
CD009579,15448670,0
CD009579,15450118,0
CD009579,15453125,0
CD009579,15471549,0
CD009579,15477190,1
CD009579,15485701,0
CD009579,15486630,0
CD009579,15486631,0
CD009579,15486633,0
CD009579,15486634,0
CD009579,15486637,0
CD009579,15486639,0
CD009579,15486640,0
CD009579,15486643,0
CD009579,15486645,0
CD009579,15486646,0
CD009579,15486648,0
CD009579,15486649,0
CD009579,15490172,0
CD009579,15495993,0
CD009579,15499536,0
CD009579,15499545,0
CD009579,15508344,0
CD009579,15509682,0
CD009579,1551641,0
CD009579,15529268,0
CD009579,15533288,0
CD009579,15539523,0
CD009579,15541229,0
CD009579,15542097,0
CD009579,15544703,0
CD009579,15546483,0
CD009579,15563410,0
CD009579,15569345,0
CD009579,15569782,0
CD009579,15575992,0
CD009579,1557613,0
CD009579,15583265,1
CD009579,15585328,0
CD009579,15587150,0
CD009579,15587151,0
CD009579,15587313,0
CD009579,15587320,0
CD009579,15590562,0
CD009579,1559065,0
CD009579,15596012,0
CD009579,15607341,0
CD009579,1560840,0
CD009579,15610578,0
CD009579,15615385,0
CD009579,15616856,0
CD009579,15632235,0
CD009579,1563751,0
CD009579,15642276,0
CD009579,15642971,0
CD009579,15642972,0
CD009579,1564319,1
CD009579,15644127,0
CD009579,15652327,0
CD009579,15652331,0
CD009579,15652332,0
CD009579,15652334,0
CD009579,15654420,0
CD009579,15655786,0
CD009579,1566305,0
CD009579,1566306,0
CD009579,1566307,0
CD009579,15663810,0
CD009579,15679634,0
CD009579,15679635,0
CD009579,15691467,0
CD009579,15692642,0
CD009579,15699423,0
CD009579,15710554,0
CD009579,1571210,1
CD009579,15715129,0
CD009579,15717092,0
CD009579,15717093,0
CD009579,15719615,0
CD009579,15719617,0
CD009579,15724383,0
CD009579,15724388,0
CD009579,15725385,0
CD009579,15734657,0
CD009579,15734662,0
CD009579,15735581,0
CD009579,1574081,0
CD009579,15741544,0
CD009579,15747129,0
CD009579,15748049,0
CD009579,1575287,0
CD009579,15756299,0
CD009579,15759334,0
CD009579,15763973,0
CD009579,15770048,0
CD009579,15771685,0
CD009579,15772328,0
CD009579,15776378,0
CD009579,1578168,0
CD009579,1578175,0
CD009579,1578179,0
CD009579,15784598,0
CD009579,15794687,0
CD009579,15796414,0
CD009579,1580585,0
CD009579,15813722,0
CD009579,15814039,0
CD009579,15814743,0
CD009579,15817765,0
CD009579,1581807,0
CD009579,15830877,0
CD009579,15837605,0
CD009579,15838790,0
CD009579,15838791,0
CD009579,15856396,0
CD009579,15866471,0
CD009579,158744,0
CD009579,15879126,0
CD009579,15881004,0
CD009579,15895188,0
CD009579,15906645,0
CD009579,15909710,0
CD009579,15925597,0
CD009579,15927317,0
CD009579,15928434,0
CD009579,15931361,0
CD009579,1594299,0
CD009579,15952091,0
CD009579,15956175,0
CD009579,15960703,0
CD009579,15964953,0
CD009579,15967366,0
CD009579,15970682,0
CD009579,15971548,0
CD009579,15987342,0
CD009579,15992532,0
CD009579,15996459,0
CD009579,15996460,0
CD009579,15996461,0
CD009579,16000432,0
CD009579,1600255,0
CD009579,1600257,0
CD009579,16004707,0
CD009579,1600868,0
CD009579,1601036,0
CD009579,16038357,0
CD009579,16038401,0
CD009579,16041282,0
CD009579,16042197,0
CD009579,1604238,0
CD009579,16044680,0
CD009579,16051574,0
CD009579,16076063,0
CD009579,16082473,0
CD009579,16082475,0
CD009579,16082486,0
CD009579,16091508,0
CD009579,16091903,0
CD009579,16103604,0
CD009579,16103605,0
CD009579,16106784,0
CD009579,16107967,0
CD009579,16113891,0
CD009579,16113896,0
CD009579,16117973,0
CD009579,16125194,0
CD009579,16131912,0
CD009579,16138195,0
CD009579,16138844,0
CD009579,16138847,0
CD009579,16138848,0
CD009579,16138849,0
CD009579,16138851,0
CD009579,16141997,0
CD009579,16143288,0
CD009579,16143289,0
CD009579,16153312,0
CD009579,16153313,1
CD009579,16153318,0
CD009579,16155001,0
CD009579,16156972,0
CD009579,16160717,0
CD009579,16165128,0
CD009579,16168945,0
CD009579,16172719,0
CD009579,16172761,0
CD009579,16179032,0
CD009579,16188216,0
CD009579,16197880,0
CD009579,16207482,0
CD009579,16210901,0
CD009579,16216544,0
CD009579,1621898,1
CD009579,1621899,1
CD009579,16219330,0
CD009579,16227793,0
CD009579,16235057,0
CD009579,16256050,0
CD009579,16256058,0
CD009579,16272278,0
CD009579,16282310,0
CD009579,16282311,0
CD009579,16288382,0
CD009579,16297167,0
CD009579,16300009,0
CD009579,16300010,0
CD009579,16301741,0
CD009579,16308474,0
CD009579,16324407,0
CD009579,16326742,0
CD009579,16327704,0
CD009579,16333884,0
CD009579,16333906,0
CD009579,1635130,0
CD009579,16354824,0
CD009579,16355348,0
CD009579,16359714,0
CD009579,16363291,0
CD009579,16378628,0
CD009579,16380294,0
CD009579,16386231,1
CD009579,16388282,0
CD009579,1639579,0
CD009579,16398756,0
CD009579,16400801,0
CD009579,1640092,0
CD009579,16404738,0
CD009579,16406034,0
CD009579,16410936,0
CD009579,1641243,0
CD009579,1641245,0
CD009579,16414223,0
CD009579,16416239,0
CD009579,16417713,0
CD009579,16418873,0
CD009579,16425355,0
CD009579,16425741,0
CD009579,16428771,0
CD009579,16443246,0
CD009579,16444376,0
CD009579,16454894,0
CD009579,16469168,0
CD009579,16470124,0
CD009579,16473318,0
CD009579,16474094,0
CD009579,16487952,0
CD009579,16492363,0
CD009579,16499665,0
CD009579,16499980,0
CD009579,16509062,0
CD009579,1651785,0
CD009579,16519583,0
CD009579,16519990,0
CD009579,16525112,0
CD009579,16528439,0
CD009579,16547578,0
CD009579,16552047,0
CD009579,16553932,0
CD009579,16557547,0
CD009579,16566202,0
CD009579,16568679,0
CD009579,16572713,0
CD009579,16580400,0
CD009579,16602459,0
CD009579,1660767,0
CD009579,16610638,0
CD009579,16612506,0
CD009579,16614117,0
CD009579,16620892,0
CD009579,16624274,0
CD009579,16627960,0
CD009579,16628669,0
CD009579,16632601,0
CD009579,16633832,0
CD009579,16636847,0
CD009579,16638240,0
CD009579,16639309,0
CD009579,16644144,0
CD009579,16647836,0
CD009579,16682480,0
CD009579,16686356,0
CD009579,16687686,0
CD009579,16687687,0
CD009579,16690357,0
CD009579,16696981,0
CD009579,16699658,0
CD009579,1670254,0
CD009579,16705587,0
CD009579,16709874,0
CD009579,16714563,0
CD009579,1671740,0
CD009579,16730013,0
CD009579,16734116,0
CD009579,16734140,0
CD009579,16734606,0
CD009579,1674405,1
CD009579,16750833,0
CD009579,16756654,0
CD009579,16759658,0
CD009579,16761668,0
CD009579,16762112,0
CD009579,16764709,0
CD009579,16765394,0
CD009579,16765398,0
CD009579,16765950,0
CD009579,16772006,0
CD009579,16783371,0
CD009579,16785716,0
CD009579,16786317,0
CD009579,16790771,0
CD009579,16798718,0
CD009579,16800126,0
CD009579,16805228,0
CD009579,16806222,0
CD009579,16814294,0
CD009579,16817994,0
CD009579,16821442,0
CD009579,16822551,0
CD009579,16822596,0
CD009579,16824566,0
CD009579,16837713,0
CD009579,16841866,0
CD009579,16842935,0
CD009579,16847506,0
CD009579,16847958,0
CD009579,16862906,0
CD009579,16862917,0
CD009579,16868833,0
CD009579,1688343,0
CD009579,16884623,0
CD009579,16884635,0
CD009579,1688730,0
CD009579,16890257,0
CD009579,16896133,0
CD009579,16903891,0
CD009579,16906252,0
CD009579,16906256,0
CD009579,16913555,0
CD009579,16916052,0
CD009579,16916140,0
CD009579,1692074,0
CD009579,16927859,0
CD009579,16936268,0
CD009579,16942390,0
CD009579,16951805,0
CD009579,16953953,0
CD009579,16958018,0
CD009579,1696953,0
CD009579,16988248,0
CD009579,1698860,0
CD009579,16990420,0
CD009579,1699133,0
CD009579,16997268,0
CD009579,17007463,0
CD009579,17013799,0
CD009579,1701559,0
CD009579,17015735,0
CD009579,17019080,0
CD009579,1703747,0
CD009579,17044903,0
CD009579,17045559,0
CD009579,17058618,0
CD009579,1705894,0
CD009579,17064746,0
CD009579,17069742,0
CD009579,17073109,0
CD009579,17075485,0
CD009579,17094631,0
CD009579,17096873,0
CD009579,17097002,0
CD009579,17113242,0
CD009579,17119755,0
CD009579,17123985,0
CD009579,17123992,0
CD009579,1712997,0
CD009579,17130880,0
CD009579,17136018,0
CD009579,17141165,0
CD009579,17153699,0
CD009579,17153713,0
CD009579,17156580,0
CD009579,17160074,0
CD009579,17160322,0
CD009579,1716247,0
CD009579,1717095,0
CD009579,17172362,0
CD009579,17172363,0
CD009579,17172364,0
CD009579,17180592,0
CD009579,17188764,0
CD009579,17196594,0
CD009579,17214148,0
CD009579,17214166,0
CD009579,17214186,0
CD009579,17216928,0
CD009579,17216955,0
CD009579,17216977,0
CD009579,17217003,0
CD009579,17217033,0
CD009579,17221090,0
CD009579,17222846,0
CD009579,17224047,0
CD009579,17229591,0
CD009579,17241663,0
CD009579,17261246,0
CD009579,17274848,0
CD009579,17278204,0
CD009579,17283188,0
CD009579,17298128,0
CD009579,17298129,1
CD009579,17304818,0
CD009579,17308729,0
CD009579,17308743,0
CD009579,17308745,0
CD009579,17308747,0
CD009579,17308748,0
CD009579,17308749,0
CD009579,17308751,0
CD009579,17308757,0
CD009579,17308760,0
CD009579,17308762,0
CD009579,17308775,0
CD009579,17308786,0
CD009579,17308793,0
CD009579,17308794,0
CD009579,17308795,0
CD009579,17308796,0
CD009579,17308800,0
CD009579,17310394,0
CD009579,17311341,0
CD009579,17313515,0
CD009579,17318582,0
CD009579,17323139,0
CD009579,17328226,0
CD009579,1733932,0
CD009579,17354130,0
CD009579,17357767,0
CD009579,17361690,0
CD009579,17361824,0
CD009579,1736518,0
CD009579,17366974,0
CD009579,17368699,1
CD009579,17377821,0
CD009579,1740820,0
CD009579,17426890,0
CD009579,17432519,0
CD009579,17437478,0
CD009579,17447029,0
CD009579,17464867,0
CD009579,17466450,0
CD009579,17476530,0
CD009579,17488296,0
CD009579,17488920,0
CD009579,17488922,0
CD009579,17488923,0
CD009579,17507019,0
CD009579,17521654,0
CD009579,17534016,0
CD009579,17539243,0
CD009579,17544802,0
CD009579,17550468,0
CD009579,17550469,0
CD009579,1755056,0
CD009579,1755057,0
CD009579,17555783,0
CD009579,17556625,0
CD009579,17561718,0
CD009579,17568903,0
CD009579,17568947,0
CD009579,1758012,1
CD009579,17580576,0
CD009579,17583713,0
CD009579,17588287,0
CD009579,17603885,0
CD009579,17604523,0
CD009579,17606217,0
CD009579,17625697,0
CD009579,17631966,0
CD009579,17633010,0
CD009579,17639243,0
CD009579,17639692,0
CD009579,17639711,0
CD009579,17643432,0
CD009579,17643433,0
CD009579,1764756,0
CD009579,17653469,0
CD009579,17653473,0
CD009579,17653482,0
CD009579,17659278,0
CD009579,17665664,0
CD009579,17674306,0
CD009579,17691438,0
CD009579,17708352,0
CD009579,17716429,0
CD009579,17727035,0
CD009579,1774304,0
CD009579,17767713,0
CD009579,1778295,0
CD009579,1780171,0
CD009579,1780173,0
CD009579,17805526,0
CD009579,1780993,0
CD009579,17824308,0
CD009579,17825305,0
CD009579,1783077,0
CD009579,17854081,0
CD009579,17876171,0
CD009579,17877876,0
CD009579,17881756,0
CD009579,17883465,0
CD009579,17890791,0
CD009579,17894632,0
CD009579,17896619,0
CD009579,17905371,0
CD009579,1790561,0
CD009579,17907745,0
CD009579,17913547,0
CD009579,17920605,0
CD009579,17922869,0
CD009579,17937340,0
