topic,pmid,human,stratum,N_stratum,n_sampled,weight,pool_size
CD009579,18950598,0,non_eligible,6317,100,63.17,6455
CD009579,556281,0,non_eligible,6317,100,63.17,6455
CD009579,19695155,0,non_eligible,6317,100,63.17,6455
CD009579,15361236,0,non_eligible,6317,100,63.17,6455
CD009579,113459,0,non_eligible,6317,100,63.17,6455
CD009579,17361824,0,non_eligible,6317,100,63.17,6455
CD009579,14595468,0,non_eligible,6317,100,63.17,6455
CD009579,9288809,0,non_eligible,6317,100,63.17,6455
CD009579,24830194,0,non_eligible,6317,100,63.17,6455
CD009579,5127072,0,non_eligible,6317,100,63.17,6455
CD009579,14183110,0,non_eligible,6317,100,63.17,6455
CD009579,3151415,0,non_eligible,6317,100,63.17,6455
CD009579,7863851,0,non_eligible,6317,100,63.17,6455
CD009579,4455938,0,non_eligible,6317,100,63.17,6455
CD009579,22590863,0,non_eligible,6317,100,63.17,6455
CD009579,11378144,0,non_eligible,6317,100,63.17,6455
CD009579,15147584,0,non_eligible,6317,100,63.17,6455
CD009579,10465054,0,non_eligible,6317,100,63.17,6455
CD009579,11773451,0,non_eligible,6317,100,63.17,6455
CD009579,9921363,0,non_eligible,6317,100,63.17,6455
CD009579,1026216,0,non_eligible,6317,100,63.17,6455
CD009579,9515818,0,non_eligible,6317,100,63.17,6455
CD009579,22724034,0,non_eligible,6317,100,63.17,6455
CD009579,8997864,0,non_eligible,6317,100,63.17,6455
CD009579,10403322,0,non_eligible,6317,100,63.17,6455
CD009579,22231863,0,non_eligible,6317,100,63.17,6455
CD009579,10320623,0,non_eligible,6317,100,63.17,6455
CD009579,4661970,0,non_eligible,6317,100,63.17,6455
CD009579,11980603,0,non_eligible,6317,100,63.17,6455
CD009579,9921326,0,non_eligible,6317,100,63.17,6455
CD009579,16958018,0,non_eligible,6317,100,63.17,6455
CD009579,545818,0,non_eligible,6317,100,63.17,6455
CD009579,24925456,0,non_eligible,6317,100,63.17,6455
CD009579,23648995,0,non_eligible,6317,100,63.17,6455
CD009579,6159796,0,non_eligible,6317,100,63.17,6455
CD009579,17854081,0,non_eligible,6317,100,63.17,6455
CD009579,12133617,0,non_eligible,6317,100,63.17,6455
CD009579,5503378,0,non_eligible,6317,100,63.17,6455
CD009579,1559065,0,non_eligible,6317,100,63.17,6455
CD009579,4117546,0,non_eligible,6317,100,63.17,6455
CD009579,2507647,0,non_eligible,6317,100,63.17,6455
CD009579,16143289,0,non_eligible,6317,100,63.17,6455
CD009579,19361503,0,non_eligible,6317,100,63.17,6455
CD009579,3929804,0,non_eligible,6317,100,63.17,6455
CD009579,11393827,0,non_eligible,6317,100,63.17,6455
CD009579,11139716,0,non_eligible,6317,100,63.17,6455
CD009579,18603722,0,non_eligible,6317,100,63.17,6455
CD009579,94193,0,non_eligible,6317,100,63.17,6455
CD009579,3122873,0,non_eligible,6317,100,63.17,6455
CD009579,12125335,0,non_eligible,6317,100,63.17,6455
CD009579,1422682,0,non_eligible,6317,100,63.17,6455
CD009579,9394192,0,non_eligible,6317,100,63.17,6455
CD009579,11935373,0,non_eligible,6317,100,63.17,6455
CD009579,7386721,0,non_eligible,6317,100,63.17,6455
CD009579,9883929,0,non_eligible,6317,100,63.17,6455
CD009579,2515638,0,non_eligible,6317,100,63.17,6455
CD009579,22940100,0,non_eligible,6317,100,63.17,6455
CD009579,1928571,0,non_eligible,6317,100,63.17,6455
CD009579,6449304,0,non_eligible,6317,100,63.17,6455
CD009579,829665,0,non_eligible,6317,100,63.17,6455
CD009579,340071,0,non_eligible,6317,100,63.17,6455
CD009579,11703840,0,non_eligible,6317,100,63.17,6455
CD009579,24749785,0,non_eligible,6317,100,63.17,6455
CD009579,21788709,0,non_eligible,6317,100,63.17,6455
CD009579,15838791,0,non_eligible,6317,100,63.17,6455
CD009579,12004997,0,non_eligible,6317,100,63.17,6455
CD009579,3108179,0,non_eligible,6317,100,63.17,6455
CD009579,6974387,0,non_eligible,6317,100,63.17,6455
CD009579,3130686,0,non_eligible,6317,100,63.17,6455
CD009579,2643915,0,non_eligible,6317,100,63.17,6455
CD009579,5625700,0,non_eligible,6317,100,63.17,6455
CD009579,12809587,0,non_eligible,6317,100,63.17,6455
CD009579,4558675,0,non_eligible,6317,100,63.17,6455
CD009579,1904197,0,non_eligible,6317,100,63.17,6455
CD009579,4627631,0,non_eligible,6317,100,63.17,6455
CD009579,6729766,0,non_eligible,6317,100,63.17,6455
CD009579,5940528,0,non_eligible,6317,100,63.17,6455
CD009579,8650737,0,non_eligible,6317,100,63.17,6455
CD009579,7732262,0,non_eligible,6317,100,63.17,6455
CD009579,16160717,0,non_eligible,6317,100,63.17,6455
CD009579,6814925,0,non_eligible,6317,100,63.17,6455
CD009579,6821483,0,non_eligible,6317,100,63.17,6455
CD009579,362956,0,non_eligible,6317,100,63.17,6455
CD009579,18571965,0,non_eligible,6317,100,63.17,6455
CD009579,448786,0,non_eligible,6317,100,63.17,6455
CD009579,8337725,0,non_eligible,6317,100,63.17,6455
CD009579,9129435,0,non_eligible,6317,100,63.17,6455
CD009579,4032530,0,non_eligible,6317,100,63.17,6455
CD009579,2492298,0,non_eligible,6317,100,63.17,6455
CD009579,373026,0,non_eligible,6317,100,63.17,6455
CD009579,12212187,0,non_eligible,6317,100,63.17,6455
CD009579,7979625,0,non_eligible,6317,100,63.17,6455
CD009579,18827884,0,non_eligible,6317,100,63.17,6455
CD009579,15756299,0,non_eligible,6317,100,63.17,6455
CD009579,7344406,0,non_eligible,6317,100,63.17,6455
CD009579,15866471,0,non_eligible,6317,100,63.17,6455
CD009579,15105022,0,non_eligible,6317,100,63.17,6455
CD009647,3687569,1,eligible,56,56,1.0,2785
CD009647,22952120,1,eligible,56,56,1.0,2785
CD009647,16182639,1,eligible,56,56,1.0,2785
CD009647,1624737,1,eligible,56,56,1.0,2785
CD009647,8144825,1,eligible,56,56,1.0,2785
CD009647,2176591,1,eligible,56,56,1.0,2785
CD009647,17264513,1,eligible,56,56,1.0,2785
CD009647,20823196,1,eligible,56,56,1.0,2785
CD009647,17661379,1,eligible,56,56,1.0,2785
CD009647,12918647,1,eligible,56,56,1.0,2785
CD009647,12853804,1,eligible,56,56,1.0,2785
CD009647,7930331,1,eligible,56,56,1.0,2785
CD009647,22927754,1,eligible,56,56,1.0,2785
CD009647,15864399,1,eligible,56,56,1.0,2785
CD009647,16115595,1,eligible,56,56,1.0,2785
CD009647,9361660,1,eligible,56,56,1.0,2785
CD009647,1514457,1,eligible,56,56,1.0,2785
CD009647,8702212,1,eligible,56,56,1.0,2785
CD009647,8205020,1,eligible,56,56,1.0,2785
CD009647,21507048,1,eligible,56,56,1.0,2785
CD009647,8533994,1,eligible,56,56,1.0,2785
CD009647,14678708,1,eligible,56,56,1.0,2785
CD009647,16599016,1,eligible,56,56,1.0,2785
CD009647,1989407,1,eligible,56,56,1.0,2785
CD009647,22332693,1,eligible,56,56,1.0,2785
CD009647,21730928,1,eligible,56,56,1.0,2785
CD009647,11927295,1,eligible,56,56,1.0,2785
CD009647,4953659,1,eligible,56,56,1.0,2785
CD009647,9310086,1,eligible,56,56,1.0,2785
CD009647,22687791,1,eligible,56,56,1.0,2785
CD009647,7211555,1,eligible,56,56,1.0,2785
CD009647,14728653,1,eligible,56,56,1.0,2785
CD009647,15941885,1,eligible,56,56,1.0,2785
CD009647,11382792,1,eligible,56,56,1.0,2785
CD009647,9358345,1,eligible,56,56,1.0,2785
CD009647,10518250,1,eligible,56,56,1.0,2785
CD009647,11858345,1,eligible,56,56,1.0,2785
CD009647,15181427,1,eligible,56,56,1.0,2785
CD009647,9665674,1,eligible,56,56,1.0,2785
CD009647,15210289,1,eligible,56,56,1.0,2785
CD009647,22091575,1,eligible,56,56,1.0,2785
CD009647,15345731,1,eligible,56,56,1.0,2785
CD009647,12705111,1,eligible,56,56,1.0,2785
CD009647,6472364,1,eligible,56,56,1.0,2785
CD009647,9188290,1,eligible,56,56,1.0,2785
CD009647,10826233,1,eligible,56,56,1.0,2785
CD009647,16913989,1,eligible,56,56,1.0,2785
CD009647,14661820,1,eligible,56,56,1.0,2785
CD009647,19228780,1,eligible,56,56,1.0,2785
CD009647,23063989,1,eligible,56,56,1.0,2785
CD009647,19515476,1,eligible,56,56,1.0,2785
CD009647,17616343,1,eligible,56,56,1.0,2785
CD009647,12959652,1,eligible,56,56,1.0,2785
CD009647,20305328,1,eligible,56,56,1.0,2785
CD009647,18981042,1,eligible,56,56,1.0,2785
CD009647,9458998,1,eligible,56,56,1.0,2785
CD009647,17466972,0,non_eligible,2729,100,27.29,2785
CD009647,16217942,0,non_eligible,2729,100,27.29,2785
CD009647,7331870,0,non_eligible,2729,100,27.29,2785
CD009647,21624108,0,non_eligible,2729,100,27.29,2785
CD009647,8850214,0,non_eligible,2729,100,27.29,2785
CD009647,10598561,0,non_eligible,2729,100,27.29,2785
CD009647,17301591,0,non_eligible,2729,100,27.29,2785
CD009647,23388510,0,non_eligible,2729,100,27.29,2785
CD009647,22663954,0,non_eligible,2729,100,27.29,2785
CD009647,3818143,0,non_eligible,2729,100,27.29,2785
CD009647,12613932,0,non_eligible,2729,100,27.29,2785
CD009647,16797424,0,non_eligible,2729,100,27.29,2785
CD009647,2440274,0,non_eligible,2729,100,27.29,2785
CD009647,22980301,0,non_eligible,2729,100,27.29,2785
CD009647,19266119,0,non_eligible,2729,100,27.29,2785
CD009647,23307545,0,non_eligible,2729,100,27.29,2785
CD009647,17413560,0,non_eligible,2729,100,27.29,2785
CD009647,11795252,0,non_eligible,2729,100,27.29,2785
CD009647,5766476,0,non_eligible,2729,100,27.29,2785
CD009647,23505804,0,non_eligible,2729,100,27.29,2785
CD009647,2420003,0,non_eligible,2729,100,27.29,2785
CD009647,9690731,0,non_eligible,2729,100,27.29,2785
CD009647,6794488,0,non_eligible,2729,100,27.29,2785
CD009647,15256796,0,non_eligible,2729,100,27.29,2785
CD009647,14368736,0,non_eligible,2729,100,27.29,2785
CD009647,9737099,0,non_eligible,2729,100,27.29,2785
CD009647,10599213,0,non_eligible,2729,100,27.29,2785
CD009647,2770356,0,non_eligible,2729,100,27.29,2785
CD009647,16965591,0,non_eligible,2729,100,27.29,2785
CD009647,21166367,0,non_eligible,2729,100,27.29,2785
CD009647,16901913,0,non_eligible,2729,100,27.29,2785
CD009647,12173815,0,non_eligible,2729,100,27.29,2785
CD009647,21651656,0,non_eligible,2729,100,27.29,2785
CD009647,19117500,0,non_eligible,2729,100,27.29,2785
CD009647,12045547,0,non_eligible,2729,100,27.29,2785
CD009647,6124140,0,non_eligible,2729,100,27.29,2785
CD009647,7942597,0,non_eligible,2729,100,27.29,2785
CD009647,7400369,0,non_eligible,2729,100,27.29,2785
CD009647,7919137,0,non_eligible,2729,100,27.29,2785
CD009647,16861016,0,non_eligible,2729,100,27.29,2785
CD009647,10967919,0,non_eligible,2729,100,27.29,2785
CD009647,12141471,0,non_eligible,2729,100,27.29,2785
CD009647,16304249,0,non_eligible,2729,100,27.29,2785
CD009647,506939,0,non_eligible,2729,100,27.29,2785
CD009647,14616365,0,non_eligible,2729,100,27.29,2785
CD009647,8960430,0,non_eligible,2729,100,27.29,2785
CD009647,15826425,0,non_eligible,2729,100,27.29,2785
CD009647,22022216,0,non_eligible,2729,100,27.29,2785
CD009647,2576110,0,non_eligible,2729,100,27.29,2785
CD009647,17634270,0,non_eligible,2729,100,27.29,2785
CD009647,2216006,0,non_eligible,2729,100,27.29,2785
CD009647,16007563,0,non_eligible,2729,100,27.29,2785
CD009647,2038133,0,non_eligible,2729,100,27.29,2785
CD009647,19190400,0,non_eligible,2729,100,27.29,2785
CD009647,11079488,0,non_eligible,2729,100,27.29,2785
CD009647,14582043,0,non_eligible,2729,100,27.29,2785
CD009647,9795784,0,non_eligible,2729,100,27.29,2785
CD009647,10543502,0,non_eligible,2729,100,27.29,2785
CD009647,9100572,0,non_eligible,2729,100,27.29,2785
CD009647,18292441,0,non_eligible,2729,100,27.29,2785
CD009647,10865710,0,non_eligible,2729,100,27.29,2785
CD009647,12059010,0,non_eligible,2729,100,27.29,2785
CD009647,8042574,0,non_eligible,2729,100,27.29,2785
CD009647,3133995,0,non_eligible,2729,100,27.29,2785
CD009647,5082308,0,non_eligible,2729,100,27.29,2785
CD009647,21358396,0,non_eligible,2729,100,27.29,2785
CD009647,10893331,0,non_eligible,2729,100,27.29,2785
CD009647,17415234,0,non_eligible,2729,100,27.29,2785
CD009647,21867622,0,non_eligible,2729,100,27.29,2785
CD009647,12631373,0,non_eligible,2729,100,27.29,2785
CD009647,9558859,0,non_eligible,2729,100,27.29,2785
CD009647,9712558,0,non_eligible,2729,100,27.29,2785
CD009647,2009244,0,non_eligible,2729,100,27.29,2785
CD009647,1093756,0,non_eligible,2729,100,27.29,2785
CD009647,5461392,0,non_eligible,2729,100,27.29,2785
CD009647,17082887,0,non_eligible,2729,100,27.29,2785
CD009647,6531933,0,non_eligible,2729,100,27.29,2785
CD009647,2312932,0,non_eligible,2729,100,27.29,2785
CD009647,17019079,0,non_eligible,2729,100,27.29,2785
CD009647,10898308,0,non_eligible,2729,100,27.29,2785
CD009647,21125199,0,non_eligible,2729,100,27.29,2785
CD009647,22922709,0,non_eligible,2729,100,27.29,2785
CD009647,10807471,0,non_eligible,2729,100,27.29,2785
CD009647,18694703,0,non_eligible,2729,100,27.29,2785
CD009647,21612047,0,non_eligible,2729,100,27.29,2785
CD009647,11552334,0,non_eligible,2729,100,27.29,2785
CD009647,17306903,0,non_eligible,2729,100,27.29,2785
CD009647,2272189,0,non_eligible,2729,100,27.29,2785
CD009647,20509595,0,non_eligible,2729,100,27.29,2785
CD009647,2365960,0,non_eligible,2729,100,27.29,2785
CD009647,15043849,0,non_eligible,2729,100,27.29,2785
CD009647,7797744,0,non_eligible,2729,100,27.29,2785
CD009647,421671,0,non_eligible,2729,100,27.29,2785
CD009647,450295,0,non_eligible,2729,100,27.29,2785
CD009647,19002128,0,non_eligible,2729,100,27.29,2785
CD009647,8919893,0,non_eligible,2729,100,27.29,2785
CD009647,14608923,0,non_eligible,2729,100,27.29,2785
CD009647,5658724,0,non_eligible,2729,100,27.29,2785
CD009647,15931644,0,non_eligible,2729,100,27.29,2785
CD009647,19704098,0,non_eligible,2729,100,27.29,2785
CD009786,16325244,1,eligible,10,10,1.0,2065
CD009786,16791447,1,eligible,10,10,1.0,2065
CD009786,16515565,1,eligible,10,10,1.0,2065
CD009786,2952542,1,eligible,10,10,1.0,2065
CD009786,8118352,1,eligible,10,10,1.0,2065
CD009786,19500391,1,eligible,10,10,1.0,2065
CD009786,20932362,1,eligible,10,10,1.0,2065
CD009786,15721418,1,eligible,10,10,1.0,2065
CD009786,9887245,1,eligible,10,10,1.0,2065
CD009786,18572226,1,eligible,10,10,1.0,2065
CD009786,6450444,0,non_eligible,2055,100,20.55,2065
CD009786,11141421,0,non_eligible,2055,100,20.55,2065
CD009786,15673006,0,non_eligible,2055,100,20.55,2065
CD009786,6631839,0,non_eligible,2055,100,20.55,2065
CD009786,1746200,0,non_eligible,2055,100,20.55,2065
CD009786,17187015,0,non_eligible,2055,100,20.55,2065
CD009786,3373267,0,non_eligible,2055,100,20.55,2065
CD009786,15032281,0,non_eligible,2055,100,20.55,2065
CD009786,11263935,0,non_eligible,2055,100,20.55,2065
CD009786,8163617,0,non_eligible,2055,100,20.55,2065
CD009786,20045752,0,non_eligible,2055,100,20.55,2065
CD009786,1457508,0,non_eligible,2055,100,20.55,2065
CD009786,11828663,0,non_eligible,2055,100,20.55,2065
CD009786,9209664,0,non_eligible,2055,100,20.55,2065
CD009786,10739542,0,non_eligible,2055,100,20.55,2065
CD009786,19896594,0,non_eligible,2055,100,20.55,2065
CD009786,12457142,0,non_eligible,2055,100,20.55,2065
CD009786,20638901,0,non_eligible,2055,100,20.55,2065
CD009786,19151992,0,non_eligible,2055,100,20.55,2065
CD009786,17581760,0,non_eligible,2055,100,20.55,2065
CD009786,23220563,0,non_eligible,2055,100,20.55,2065
CD009786,21566518,0,non_eligible,2055,100,20.55,2065
CD009786,8059816,0,non_eligible,2055,100,20.55,2065
CD009786,7478032,0,non_eligible,2055,100,20.55,2065
CD009786,20931212,0,non_eligible,2055,100,20.55,2065
CD009786,8579212,0,non_eligible,2055,100,20.55,2065
CD009786,7735015,0,non_eligible,2055,100,20.55,2065
CD009786,11816533,0,non_eligible,2055,100,20.55,2065
CD009786,10758805,0,non_eligible,2055,100,20.55,2065
CD009786,6455064,0,non_eligible,2055,100,20.55,2065
CD009786,20409655,0,non_eligible,2055,100,20.55,2065
CD009786,18555237,0,non_eligible,2055,100,20.55,2065
CD009786,11553899,0,non_eligible,2055,100,20.55,2065
CD009786,19292804,0,non_eligible,2055,100,20.55,2065
CD009786,7461150,0,non_eligible,2055,100,20.55,2065
CD009786,8641503,0,non_eligible,2055,100,20.55,2065
CD009786,20824864,0,non_eligible,2055,100,20.55,2065
CD009786,15589609,0,non_eligible,2055,100,20.55,2065
CD009786,11977327,0,non_eligible,2055,100,20.55,2065
CD009786,22333231,0,non_eligible,2055,100,20.55,2065
CD009786,7904954,0,non_eligible,2055,100,20.55,2065
CD009786,18447057,0,non_eligible,2055,100,20.55,2065
CD009786,12468334,0,non_eligible,2055,100,20.55,2065
CD009786,2527175,0,non_eligible,2055,100,20.55,2065
CD009786,11174478,0,non_eligible,2055,100,20.55,2065
CD009786,6232990,0,non_eligible,2055,100,20.55,2065
CD009786,10548709,0,non_eligible,2055,100,20.55,2065
CD009786,11394427,0,non_eligible,2055,100,20.55,2065
CD009786,20059391,0,non_eligible,2055,100,20.55,2065
CD009786,10976443,0,non_eligible,2055,100,20.55,2065
CD009786,15617715,0,non_eligible,2055,100,20.55,2065
CD009786,10430190,0,non_eligible,2055,100,20.55,2065
CD009786,17693116,0,non_eligible,2055,100,20.55,2065
CD009786,23374386,0,non_eligible,2055,100,20.55,2065
CD009786,9240592,0,non_eligible,2055,100,20.55,2065
CD009786,22356011,0,non_eligible,2055,100,20.55,2065
CD009786,12903553,0,non_eligible,2055,100,20.55,2065
CD009786,18722966,0,non_eligible,2055,100,20.55,2065
CD009786,2140995,0,non_eligible,2055,100,20.55,2065
CD009786,2213099,0,non_eligible,2055,100,20.55,2065
CD009786,12214726,0,non_eligible,2055,100,20.55,2065
CD009786,19846211,0,non_eligible,2055,100,20.55,2065
CD009786,17848322,0,non_eligible,2055,100,20.55,2065
CD009786,15072738,0,non_eligible,2055,100,20.55,2065
CD009786,6448404,0,non_eligible,2055,100,20.55,2065
CD009786,22652482,0,non_eligible,2055,100,20.55,2065
CD009786,9050607,0,non_eligible,2055,100,20.55,2065
CD009786,6454354,0,non_eligible,2055,100,20.55,2065
CD009786,15721444,0,non_eligible,2055,100,20.55,2065
CD009786,9885355,0,non_eligible,2055,100,20.55,2065
CD009786,11526777,0,non_eligible,2055,100,20.55,2065
CD009786,17267138,0,non_eligible,2055,100,20.55,2065
CD009786,19916886,0,non_eligible,2055,100,20.55,2065
CD009786,16034946,0,non_eligible,2055,100,20.55,2065
CD009786,7879398,0,non_eligible,2055,100,20.55,2065
CD009786,21902936,0,non_eligible,2055,100,20.55,2065
CD009786,10459057,0,non_eligible,2055,100,20.55,2065
CD009786,151139,0,non_eligible,2055,100,20.55,2065
CD009786,9336750,0,non_eligible,2055,100,20.55,2065
CD009786,140535,0,non_eligible,2055,100,20.55,2065
CD009786,21633305,0,non_eligible,2055,100,20.55,2065
CD009786,19366536,0,non_eligible,2055,100,20.55,2065
CD009786,3107721,0,non_eligible,2055,100,20.55,2065
CD009786,17076199,0,non_eligible,2055,100,20.55,2065
CD009786,22136884,0,non_eligible,2055,100,20.55,2065
CD009786,6453013,0,non_eligible,2055,100,20.55,2065
CD009786,16575358,0,non_eligible,2055,100,20.55,2065
CD009786,12214460,0,non_eligible,2055,100,20.55,2065
CD009786,14616261,0,non_eligible,2055,100,20.55,2065
CD009786,8513634,0,non_eligible,2055,100,20.55,2065
CD009786,8875037,0,non_eligible,2055,100,20.55,2065
CD009786,16260204,0,non_eligible,2055,100,20.55,2065
CD009786,21424549,0,non_eligible,2055,100,20.55,2065
CD009786,22818540,0,non_eligible,2055,100,20.55,2065
CD009786,7557611,0,non_eligible,2055,100,20.55,2065
CD009786,9050490,0,non_eligible,2055,100,20.55,2065
CD009786,2149253,0,non_eligible,2055,100,20.55,2065
CD009786,20375795,0,non_eligible,2055,100,20.55,2065
CD009786,8582588,0,non_eligible,2055,100,20.55,2065
CD009786,17146744,0,non_eligible,2055,100,20.55,2065
CD009925,10932977,1,eligible,460,460,1.0,6531
CD009925,10719325,1,eligible,460,460,1.0,6531
CD009925,14746340,1,eligible,460,460,1.0,6531
CD009925,1694288,1,eligible,460,460,1.0,6531
CD009925,10370769,1,eligible,460,460,1.0,6531
CD009925,9793970,1,eligible,460,460,1.0,6531
CD009925,12124691,1,eligible,460,460,1.0,6531
CD009925,7514291,1,eligible,460,460,1.0,6531
CD009925,10730073,1,eligible,460,460,1.0,6531
CD009925,14723746,1,eligible,460,460,1.0,6531
CD009925,8706953,1,eligible,460,460,1.0,6531
CD009925,10698877,1,eligible,460,460,1.0,6531
CD009925,9602476,1,eligible,460,460,1.0,6531
CD009925,16088864,1,eligible,460,460,1.0,6531
CD009925,10659916,1,eligible,460,460,1.0,6531
CD009925,10493028,1,eligible,460,460,1.0,6531
CD009925,16239650,1,eligible,460,460,1.0,6531
CD009925,12948096,1,eligible,460,460,1.0,6531
CD009925,16282175,1,eligible,460,460,1.0,6531
CD009925,1710067,1,eligible,460,460,1.0,6531
CD009925,9795869,1,eligible,460,460,1.0,6531
CD009925,8790485,1,eligible,460,460,1.0,6531
CD009925,10740204,1,eligible,460,460,1.0,6531
CD009925,7685092,1,eligible,460,460,1.0,6531
CD009925,1475248,1,eligible,460,460,1.0,6531
CD009925,9799767,1,eligible,460,460,1.0,6531
CD009925,15493716,1,eligible,460,460,1.0,6531
CD009925,8446569,1,eligible,460,460,1.0,6531
CD009925,7688448,1,eligible,460,460,1.0,6531
CD009925,15262353,1,eligible,460,460,1.0,6531
CD009925,10505009,1,eligible,460,460,1.0,6531
CD009925,16723105,1,eligible,460,460,1.0,6531
CD009925,11746159,1,eligible,460,460,1.0,6531
CD009925,7514290,1,eligible,460,460,1.0,6531
CD009925,1710952,1,eligible,460,460,1.0,6531
CD009925,12468159,1,eligible,460,460,1.0,6531
CD009925,16601476,1,eligible,460,460,1.0,6531
